0.0000	0.490813	-1.55235	1
29.0493	83.5156	-11.0257	0	
29.0500	10.5654	-12.8567	0	
29.0507	-15.3702	-11.0257	0	
29.0513	-8.96379	-1.25382	0	
29.0520	-33.6852	7.28412	0	
29.0527	-66.0272	7.90108	0	
29.0533	-39.4717	8.19961	0	
29.0540	18.8059	12.18	0	
29.0547	35.2868	9.43353	0	
29.0553	7.51718	-1.55235	0	
29.0560	-14.7502	-3.38333	0	
29.0567	-1.34328	3.94059	0	
29.0573	38.0251	5.15461	0	
29.0580	53.9119	4.53765	0	
29.0587	25.8322	9.1151	0	
29.0593	7.82717	6.68706	0	
29.0600	13.6136	-1.25382	0	
29.0607	-6.22557	4.85608	0	
29.0613	-34.5894	18.5884	0	
29.0620	-31.2312	9.1151	0	
29.0627	-38.2575	-18.9467	0	
29.0633	-58.4067	-24.4396	0	
29.0640	-29.1129	-3.38333	0	
29.0647	19.4258	7.90108	0	
29.0653	10.5654	-2.16931	0	
29.0660	-25.1348	-11.6227	0	
29.0667	-39.1875	-10.4087	0	
29.0673	-75.1976	-3.38333	0	
29.0680	-140.812	5.45314	0	
29.0687	-143.24	10.349	0	
29.0693	-66.0272	9.73206	0	
29.0700	-21.1824	-2.46784	0	
29.0707	-49.8562	-25.6735	0	
29.0713	-65.1231	-34.51	0	
29.0720	-22.0866	-14.6876	0	
29.0727	21.2599	7.90108	0	
29.0733	22.474	10.6475	0	
29.0740	15.7577	-6.74676	0	
29.0747	35.9068	-32.679	0	
29.0753	64.8906	-50.3918	0	
29.0760	82.5857	-57.3973	0	
29.0767	96.9226	-54.9692	0	
29.0773	92.0403	-24.758	0	
29.0780	69.4629	32.3208	0	
29.0787	67.0347	80.2248	0	
29.0793	54.196	98.2361	0	
29.0800	-10.1779	85.7177	0	
29.0807	-50.1662	48.4812	0	
29.0813	-17.5143	24.9969	0	
29.0820	2.01491	42.3912	0	
29.0827	-28.183	55.8051	0	
29.0833	-49.8562	21.932	0	
29.0840	-39.7816	-23.8425	0	
29.0847	-17.2043	-29.9325	0	
29.0853	13.0194	-5.21431	0	
29.0860	49.0296	10.349	0	
29.0867	71.297	1.49265	0	
29.0873	59.6983	-18.0312	0	
29.0880	27.9763	-30.848	0	
29.0887	2.63489	-40.9184	0	
29.0893	-30.327	-59.2282	0	
29.0900	-66.6472	-59.2282	0	
29.0907	-50.4762	-14.6876	0	
29.0913	-0.103329	34.7488	0	
29.0920	0.490813	45.1376	0	
29.0927	-30.0171	35.9827	0	
29.0933	-33.6852	22.5489	0	
29.0940	-43.7598	-2.46784	0	
29.0947	-67.5513	-4.29882	0	
29.0953	-43.7598	24.9969	0	
29.0960	-10.4879	28.6588	0	
29.0967	-28.493	1.79118	0	
29.0973	-10.1779	-6.1298	0	
29.0980	81.6815	1.79118	0	
29.0987	118.596	0.577157	0	
29.0993	63.0565	1.19412	0	
29.1000	23.0682	6.0701	0	
29.1007	45.9814	6.68706	0	
29.1013	84.4198	7.90108	0	
29.1020	65.2006	6.98559	0	
29.1027	-26.3489	0.577157	0	
29.1033	-85.2464	-0.0398039	0	
29.1040	-59.3108	4.53765	0	
29.1047	-43.4498	-2.16931	0	
29.1053	-61.1449	-14.0707	0	
29.1060	-30.0171	-13.4537	0	
29.1067	39.8591	-0.636863	0	
29.1073	85.3239	11.8616	0	
29.1080	94.8043	21.6334	0	
29.1087	71.607	26.2109	0	
29.1093	27.0464	21.0165	0	
29.1100	-3.46152	12.18	0	
29.1107	-13.2261	2.70667	0	
29.1113	-24.5148	-14.6876	0	
29.1120	-42.5199	-28.42	0	
29.1127	-38.5675	-22.6086	0	
29.1133	-13.2261	-14.0707	0	
29.1140	-15.9902	-18.9467	0	
29.1147	-34.8994	-16.2002	0	
29.1153	-6.50972	3.94059	0	
29.1160	41.3832	15.5235	0	
29.1167	59.6983	7.28412	0	
29.1173	78.3233	-0.0398039	0	
29.1180	84.4198	-3.38333	0	
29.1187	46.8855	-12.5382	0	
29.1193	27.3563	-14.3692	0	
29.1200	26.1422	-2.78627	0	
29.1207	-23.9207	-0.338333	0	
29.1213	-54.4285	-5.53274	0	
29.1220	11.1854	-5.53274	0	
29.1227	63.9865	-10.4087	0	
29.1233	17.2818	-18.9467	0	
29.1240	-62.669	-19.5636	0	
29.1247	-108.134	-18.9467	0	
29.1253	-105.086	-17.4341	0	
29.1260	-66.9572	-2.46784	0	
29.1267	-29.1129	11.8616	0	
29.1273	-6.22557	11.2645	0	
29.1280	-2.2474	6.98559	0	
29.1287	-31.2312	4.85608	0	
29.1293	-52.9044	-0.955294	0	
29.1300	-23.3007	-4.29882	0	
29.1307	2.63489	1.19412	0	
29.1313	-12.632	2.10961	0	
29.1320	-14.7502	-22.3101	0	
29.1327	13.9236	-51.3073	0	
29.1333	30.7145	-42.4509	0	
29.1340	24.3081	-5.53274	0	
29.1347	5.68309	13.6925	0	
29.1353	-11.702	7.28412	0	
29.1360	-5.29561	-4.00029	0	
29.1367	17.5918	-9.49323	0	
29.1373	22.1641	-7.96078	0	
29.1380	1.73076	-2.16931	0	
29.1387	-12.632	4.53765	0	
29.1393	13.0194	12.7771	0	
29.1400	67.0347	19.5039	0	
29.1407	89.922	18.27	0	
29.1413	77.1092	18.5884	0	
29.1420	90.8261	30.1714	0	
29.1427	114.023	39.9432	0	
29.1433	60.6283	29.8728	0	
29.1440	-48.6421	6.68706	0	
29.1447	-116.09	-12.5382	0	
29.1453	-129.807	-22.0116	0	
29.1460	-122.186	-21.3946	0	
29.1467	-80.0799	-17.7326	0	
29.1473	-28.8029	-17.4341	0	
29.1480	-36.7334	-16.5186	0	
29.1487	-69.6954	-10.4087	0	
29.1493	-47.4022	-4.00029	0	
29.1500	1.11079	-2.16931	0	
29.1507	25.8322	-7.66225	0	
29.1513	35.2868	-15.2847	0	
29.1520	26.7364	-13.4537	0	
29.1527	4.77896	-4.29882	0	
29.1533	-3.46152	2.10961	0	
29.1540	-26.3489	8.51804	0	
29.1547	-62.359	19.5039	0	
29.1553	-50.1662	32.3208	0	
29.1560	-20.2525	29.2559	0	
29.1567	-24.8248	-4.00029	0	
29.1573	-19.9425	-40.0029	0	
29.1580	-12.322	-41.8339	0	
29.1587	-23.6107	-26.2706	0	
29.1593	29.5004	-21.0961	0	
29.1600	126.836	-10.7073	0	
29.1607	140.579	5.45314	0	
29.1613	107.307	4.23912	0	
29.1620	106.687	-5.21431	0	
29.1627	85.3239	-6.44823	0	
29.1633	30.7145	0.577157	0	
29.1640	-14.4661	24.3799	0	
29.1647	-54.1185	45.1376	0	
29.1653	-51.6903	26.5094	0	
29.1660	5.99308	-9.49323	0	
29.1667	27.0464	-23.8425	0	
29.1673	3.849	-30.848	0	
29.1680	11.1854	-50.6903	0	
29.1687	4.46898	-65.0396	0	
29.1693	-72.1236	-47.9438	0	
29.1700	-142.336	-6.44823	0	
29.1707	-127.069	18.5884	0	
29.1713	-40.4016	17.3545	0	
29.1720	42.6232	26.5094	0	
29.1727	65.2006	42.9882	0	
29.1733	52.3878	33.5348	0	
29.1740	42.0032	25.2954	0	
29.1747	29.7846	47.2672	0	
29.1753	36.191	68.9404	0	
29.1760	50.2437	68.9404	0	
29.1767	-1.03329	53.3771	0	
29.1773	-87.0805	20.4194	0	
29.1780	-105.086	-9.79176	0	
29.1787	-70.3154	-8.27922	0	
29.1793	-45.5939	13.0955	0	
29.1800	-31.5412	20.101	0	
29.1807	-23.6107	4.23912	0	
29.1813	-14.1561	-3.70176	0	
29.1820	5.99308	14.608	0	
29.1827	13.0194	31.4053	0	
29.1833	10.8754	28.3404	0	
29.1840	24.3081	23.1659	0	
29.1847	26.7364	11.2645	0	
29.1853	1.11079	-21.6931	0	
29.1860	-20.8724	-48.2423	0	
29.1867	-31.2312	-47.9438	0	
29.1873	-32.1611	-39.7044	0	
29.1880	-7.74967	-37.2565	0	
29.1887	42.6232	-39.0874	0	
29.1893	112.809	-22.0116	0	
29.1900	187.568	28.6588	0	
29.1907	216.552	55.5066	0	
29.1913	175.969	14.3095	0	
29.1920	103.949	-27.1861	0	
29.1927	12.0895	-24.4396	0	
29.1933	-113.636	-18.0312	0	
29.1940	-208.234	-11.6227	0	
29.1947	-185.062	14.011	0	
29.1953	-94.1068	19.1855	0	
29.1960	-46.498	-8.87627	0	
29.1967	-41.9257	-27.1861	0	
29.1973	-15.3702	-19.2651	0	
29.1980	27.6663	-6.74676	0	
29.1987	37.7409	-6.1298	0	
29.1993	12.0895	-13.4537	0	
29.2000	-4.98562	-6.44823	0	
29.2007	10.2554	8.81657	0	
29.2013	31.3087	-5.83127	0	
29.2020	27.9763	-48.5608	0	
29.2027	5.68309	-68.7016	0	
29.2033	-2.55739	-40.0029	0	
29.2040	22.784	9.1151	0	
29.2047	38.0251	28.6588	0	
29.2053	3.849	10.0306	0	
29.2060	-26.9689	-4.00029	0	
29.2067	-27.2788	3.0251	0	
29.2073	-37.6376	9.1151	0	
29.2080	-30.947	16.439	0	
29.2087	22.1641	28.6588	0	
29.2093	43.2173	34.7488	0	
29.2100	9.94541	36.2813	0	
29.2107	-0.723303	27.7433	0	
29.2113	26.1422	3.94059	0	
29.2120	60.6283	2.70667	0	
29.2127	81.6815	28.9574	0	
29.2133	58.1742	27.7433	0	
29.2140	-6.81971	2.10961	0	
29.2147	-65.7172	3.94059	0	
29.2153	-82.5082	15.842	0	
29.2160	-62.669	-3.38333	0	
29.2167	-57.7867	-34.8284	0	
29.2173	-58.7167	-46.1128	0	
29.2180	30.4045	-42.1523	0	
29.2187	162.252	-32.679	0	
29.2193	180.542	-9.19471	0	
29.2200	107.307	18.5884	0	
29.2207	41.6932	17.056	0	
29.2213	-24.8248	-9.79176	0	
29.2220	-90.4387	-15.9017	0	
29.2227	-128.903	5.77157	0	
29.2233	-143.55	16.439	0	
29.2240	-109.684	3.94059	0	
29.2247	-54.1185	-8.87627	0	
29.2253	-62.0749	-7.96078	0	
29.2260	-84.6522	-1.25382	0	
29.2267	-43.7598	-9.19471	0	
29.2273	-4.98562	-29.634	0	
29.2280	-2.86738	-35.4255	0	
29.2287	20.9499	-28.1016	0	
29.2293	54.196	-27.1861	0	
29.2300	56.9601	-28.7185	0	
29.2307	52.0778	-21.6931	0	
29.2313	52.0778	-10.7073	0	
29.2320	35.9068	-10.4087	0	
29.2327	-1.34328	-22.3101	0	
29.2333	-39.7816	-24.4396	0	
29.2340	-48.3321	-1.55235	0	
29.2347	-19.0384	17.6729	0	
29.2353	23.6882	8.51804	0	
29.2360	55.126	-5.21431	0	
29.2367	48.4096	0.577157	0	
29.2373	-15.9902	15.5235	0	
29.2380	-98.6791	27.7433	0	
29.2387	-130.117	42.6897	0	
29.2393	-99.6091	55.208	0	
29.2400	-46.498	45.7347	0	
29.2407	-3.77151	14.9265	0	
29.2413	13.0194	-6.74676	0	
29.2420	13.6136	1.19412	0	
29.2427	29.1904	20.4194	0	
29.2433	64.2706	24.0814	0	
29.2440	82.8957	13.6925	0	
29.2447	66.1047	3.0251	0	
29.2453	22.784	-1.55235	0	
29.2460	-25.7547	6.68706	0	
29.2467	-47.4022	23.1659	0	
29.2473	-32.7553	25.9124	0	
29.2480	-20.8724	20.4194	0	
29.2487	-39.1875	21.0165	0	
29.2493	-65.7172	1.19412	0	
29.2500	-68.4813	-40.0029	0	
29.2507	-29.3971	-50.0733	0	
29.2513	37.4309	-23.5241	0	
29.2520	74.3452	-16.5186	0	
29.2527	42.6232	-36.341	0	
29.2533	-23.6107	-39.7044	0	
29.2540	-55.6426	-17.7326	0	
29.2547	-41.6157	-0.955294	0	
29.2553	-42.2357	12.7771	0	
29.2560	-65.1231	51.5461	0	
29.2567	-32.7553	80.8418	0	
29.2573	41.0733	52.7601	0	
29.2580	42.9073	17.6729	0	
29.2587	-24.8248	26.2109	0	
29.2593	-56.2626	37.4953	0	
29.2600	-15.3702	22.5489	0	
29.2607	67.0347	0.577157	0	
29.2613	154.916	-24.4396	0	
29.2620	202.525	-37.8734	0	
29.2627	205.883	-26.2706	0	
29.2633	211.669	-18.0312	0	
29.2640	216.267	-19.2651	0	
29.2647	140.269	-10.7073	0	
29.2653	-36.1135	-8.87627	0	
29.2660	-178.94	-17.1157	0	
29.2667	-167.651	-11.6227	0	
29.2673	-88.6046	-6.74676	0	
29.2680	-72.4336	-10.7073	0	
29.2687	-81.604	-3.70176	0	
29.2693	-52.5944	-4.91578	0	
29.2700	-27.2788	-29.0171	0	
29.2707	-18.1084	-23.5241	0	
29.2713	-1.03329	25.9124	0	
29.2720	-0.103329	51.2276	0	
29.2727	-15.9902	26.2109	0	
29.2733	-18.1084	3.32363	0	
29.2740	-18.7284	-0.0398039	0	
29.2747	-0.413316	-16.2002	0	
29.2753	56.3401	-33.296	0	
29.2760	90.5162	-12.5382	0	
29.2767	89.922	25.5939	0	
29.2773	108.237	37.4953	0	
29.2780	95.3985	28.6588	0	
29.2787	20.33	13.0955	0	
29.2793	-21.1824	-14.0707	0	
29.2800	-39.1875	-33.5945	0	
29.2807	-107.85	-21.6931	0	
29.2813	-140.502	2.10961	0	
29.2820	-85.8664	8.81657	0	
29.2827	-59.3108	-2.78627	0	
29.2833	-65.4331	-19.8622	0	
29.2840	-18.1084	-25.3551	0	
29.2847	23.0682	-11.6227	0	
29.2853	10.5654	-3.38333	0	
29.2860	21.5441	-12.5382	0	
29.2867	30.4045	-8.57774	0	
29.2873	-48.3321	20.4194	0	
29.2880	-138.357	35.6643	0	
29.2887	-137.143	28.3404	0	
29.2893	-77.0059	29.2559	0	
29.2900	-14.4661	31.0869	0	
29.2907	9.94541	17.056	0	
29.2913	-21.4666	6.36863	0	
29.2920	-41.6157	-7.04529	0	
29.2927	-6.50972	-40.0029	0	
29.2933	21.2599	-55.5663	0	
29.2940	20.64	-36.6594	0	
29.2947	37.7409	-24.4396	0	
29.2953	76.4893	-25.3551	0	
29.2960	107.307	-13.4537	0	
29.2967	95.3985	-3.38333	0	
29.2973	40.1691	-8.87627	0	
29.2980	7.20719	-14.9862	0	
29.2987	11.1854	-16.8172	0	
29.2993	-0.103329	-17.4341	0	
29.3000	-14.7502	-11.6227	0	
29.3007	-3.77151	-5.21431	0	
29.3013	2.63489	-6.74676	0	
29.3020	9.35127	-10.7073	0	
29.3027	30.0946	-10.7073	0	
29.3033	38.335	-3.70176	0	
29.3040	41.6932	11.2645	0	
29.3047	42.0032	23.1659	0	
29.3053	-1.34328	21.932	0	
29.3060	-58.7167	11.2645	0	
29.3067	-75.7918	-1.25382	0	
29.3073	-63.8831	-8.57774	0	
29.3080	-25.4448	-5.83127	0	
29.3087	29.5004	1.19412	0	
29.3093	36.191	3.94059	0	
29.3100	16.6618	2.40814	0	
29.3107	49.9337	1.19412	0	
29.3113	76.7992	0.278627	0	
29.3120	23.0682	-3.38333	0	
29.3127	-3.46152	-11.9412	0	
29.3133	67.0347	-23.2256	0	
29.3140	85.3239	-32.9974	0	
29.3147	-0.723303	-36.6594	0	
29.3153	-19.9425	-30.5495	0	
29.3160	16.3776	-19.8622	0	
29.3167	-102.037	-14.6876	0	
29.3173	-275.682	-9.79176	0	
29.3180	-232.051	1.19412	0	
29.3187	-69.3854	16.439	0	
29.3193	-15.6802	32.9178	0	
29.3200	4.46898	37.1968	0	
29.3207	91.7561	27.7433	0	
29.3213	140.889	30.4898	0	
29.3220	99.0666	46.0531	0	
29.3227	42.0032	39.6447	0	
29.3233	20.33	16.7574	0	
29.3240	33.1428	14.608	0	
29.3247	39.8591	23.1659	0	
29.3253	4.77896	14.011	0	
29.3260	-26.6589	0.577157	0	
29.3267	-20.8724	-0.636863	0	
29.3273	-21.4666	-6.1298	0	
29.3280	-35.8293	-14.9862	0	
29.3287	-22.3966	-1.55235	0	
29.3293	3.53902	28.6588	0	
29.3300	18.4959	40.5602	0	
29.3307	38.955	20.101	0	
29.3313	58.4842	-14.0707	0	
29.3320	56.0301	-28.42	0	
29.3327	47.1955	-23.2256	0	
29.3333	45.0514	-30.251	0	
29.3340	42.3132	-28.7185	0	
29.3347	34.0727	14.011	0	
29.3353	13.0194	35.3658	0	
29.3360	-17.5143	-3.38333	0	
29.3367	-36.4235	-7.36372	0	
29.3373	-36.4235	52.7601	0	
29.3380	-33.3753	71.6869	0	
29.3387	-35.2093	17.056	0	
29.3393	-31.8511	-17.1157	0	
29.3400	-20.2525	14.011	0	
29.3407	-17.5143	57.039	0	
29.3413	-35.8293	54.2925	0	
29.3420	-59.3108	18.887	0	
29.3427	-61.1449	3.94059	0	
29.3433	-41.3057	25.2954	0	
29.3440	-22.7065	38.1123	0	
29.3447	-8.96379	8.51804	0	
29.3453	16.9718	-28.1016	0	
29.3460	48.7196	-32.679	0	
29.3467	57.8642	-34.2115	0	
29.3473	56.6501	-55.8847	0	
29.3480	78.6333	-59.2282	0	
29.3487	98.1625	-28.1016	0	
29.3493	60.0083	-4.91578	0	
29.3500	-14.4661	-1.55235	0	
29.3507	-50.1662	4.85608	0	
29.3513	-42.2357	8.51804	0	
29.3520	-45.8781	-7.04529	0	
29.3527	-59.3108	-26.2706	0	
29.3533	-45.5939	-25.6735	0	
29.3540	-28.8029	-20.7776	0	
29.3547	-40.4016	-33.296	0	
29.3553	-49.8562	-42.7494	0	
29.3560	-26.9689	-31.1665	0	
29.3567	3.53902	-22.3101	0	
29.3573	18.4959	-23.5241	0	
29.3580	27.9763	-18.0312	0	
29.3587	35.9068	-9.79176	0	
29.3593	25.8322	-1.55235	0	
29.3600	7.82717	14.9265	0	
29.3607	3.849	22.2504	0	
29.3613	12.3995	7.28412	0	
29.3620	53.2919	-5.83127	0	
29.3627	127.766	-3.0848	0	
29.3633	148.51	0.577157	0	
29.3640	91.4461	-2.16931	0	
29.3647	63.6765	-0.636863	0	
29.3653	61.5324	5.77157	0	
29.3660	-27.5888	4.85608	0	
29.3667	-160.935	-2.46784	0	
29.3673	-206.4	-4.61725	0	
29.3680	-154.528	-7.36372	0	
29.3687	-71.5295	-18.0312	0	
29.3693	-4.39148	-22.9271	0	
29.3700	28.5705	-16.2002	0	
29.3707	38.645	-13.4537	0	
29.3713	33.4527	-12.5382	0	
29.3720	0.800799	-6.1298	0	
29.3727	-56.2626	0.577157	0	
29.3733	-102.347	10.6475	0	
29.3740	-95.9409	21.6334	0	
29.3747	-26.0647	22.2504	0	
29.3753	66.4147	21.3349	0	
29.3760	93.5644	17.9715	0	
29.3767	21.2599	-3.0848	0	
29.3773	-15.3702	-19.2651	0	
29.3780	77.1092	-8.27922	0	
29.3787	130.194	-3.38333	0	
29.3793	39.5492	-19.8622	0	
29.3800	-25.4448	-25.3551	0	
29.3807	-8.34381	-5.21431	0	
29.3813	-23.6107	16.7574	0	
29.3820	-36.1135	27.4249	0	
29.3827	13.0194	29.2559	0	
29.3833	38.335	23.1659	0	
29.3840	21.2599	12.18	0	
29.3847	29.7846	11.2645	0	
29.3853	50.5537	15.5235	0	
29.3860	23.0682	-0.338333	0	
29.3867	-45.5939	-21.6931	0	
29.3873	-72.4336	-10.7073	0	
29.3880	-19.9425	12.4785	0	
29.3887	27.9763	5.45314	0	
29.3893	26.7364	-15.2847	0	
29.3900	38.645	-18.9467	0	
29.3907	58.7942	-9.19471	0	
29.3913	36.8109	-5.21431	0	
29.3920	12.0895	-12.2397	0	
29.3927	20.64	-12.8567	0	
29.3933	11.1854	7.90108	0	
29.3940	-48.9521	27.1264	0	
29.3947	-105.396	21.0165	0	
29.3953	-86.1763	12.18	0	
29.3960	-8.05966	15.5235	0	
29.3967	45.3614	10.9461	0	
29.3973	59.3883	-1.55235	0	
29.3980	66.1047	-1.25382	0	
29.3987	39.8591	7.60255	0	
29.3993	-9.86791	10.6475	0	
29.4000	-7.43968	7.60255	0	
29.4007	30.4045	3.94059	0	
29.4013	21.8541	6.0701	0	
29.4020	-15.0602	-4.29882	0	
29.4027	-15.0602	-35.4255	0	
29.4033	15.4477	-42.4509	0	
29.4040	19.4258	-13.7722	0	
29.4047	-34.5894	-3.38333	0	
29.4053	-84.9622	7.90108	0	
29.4060	-56.5726	55.208	0	
29.4067	-10.7979	77.1798	0	
29.4073	-32.1611	53.3771	0	
29.4080	-70.3154	30.4898	0	
29.4087	-46.498	-7.04529	0	
29.4093	21.2599	-47.6453	0	
29.4100	56.6501	-27.803	0	
29.4107	19.1159	13.394	0	
29.4113	-16.8943	10.349	0	
29.4120	21.2599	-8.57774	0	
29.4127	55.436	-17.4341	0	
29.4133	12.7095	-18.6481	0	
29.4140	-36.1135	1.19412	0	
29.4147	-39.1875	26.5094	0	
29.4153	-27.2788	22.5489	0	
29.4160	-20.8724	-6.44823	0	
29.4167	-16.5843	-39.4059	0	
29.4173	1.73076	-49.1578	0	
29.4180	28.2605	-27.1861	0	
29.4187	18.8059	-3.70176	0	
29.4193	-32.4711	1.49265	0	
29.4200	-104.181	3.32363	0	
29.4207	-160.935	12.7771	0	
29.4213	-117.304	18.5884	0	
29.4220	12.3995	2.40814	0	
29.4227	66.1047	-17.7326	0	
29.4233	21.5441	9.43353	0	
29.4240	3.53902	67.1094	0	
29.4247	6.61305	67.1094	0	
29.4253	-19.9425	2.10961	0	
29.4260	-13.8461	-36.6594	0	
29.4267	36.501	-18.0312	0	
29.4273	50.5537	1.49265	0	
29.4280	18.8059	-1.55235	0	
29.4287	0.180826	-6.74676	0	
29.4293	2.01491	-8.27922	0	
29.4300	-1.93742	-9.79176	0	
29.4307	-12.632	-11.6227	0	
29.4313	-23.6107	-22.6086	0	
29.4320	-40.7116	-34.2115	0	
29.4327	-49.2362	-22.3101	0	
29.4333	-33.6852	-1.25382	0	
29.4340	-3.77151	-4.29882	0	
29.4347	45.0514	-23.8425	0	
29.4353	104.879	-33.5945	0	
29.4360	122.264	-29.0171	0	
29.4367	102.735	-22.9271	0	
29.4373	92.6602	-17.4341	0	
29.4380	65.2006	-8.87627	0	
29.4387	14.8535	0.577157	0	
29.4393	6.89721	10.6475	0	
29.4400	24.9023	14.608	0	
29.4407	3.25486	6.68706	0	
29.4413	-29.1129	3.94059	0	
29.4420	-51.0703	20.4194	0	
29.4427	-103.561	32.6193	0	
29.4433	-134.999	26.8278	0	
29.4440	-55.9526	19.5039	0	
29.4447	62.4365	11.2645	0	
29.4453	110.045	-0.338333	0	
29.4460	125.002	-1.55235	0	
29.4467	141.483	3.32363	0	
29.4473	97.5425	0.278627	0	
29.4480	16.6618	-5.83127	0	
29.4487	-17.2043	-10.7073	0	
29.4493	-18.1084	-11.6227	0	
29.4500	1.42077	-4.29882	0	
29.4507	56.9601	-1.87078	0	
29.4513	55.436	-8.87627	0	
29.4520	-44.6639	-11.9412	0	
29.4527	-117.304	-12.8567	0	
29.4533	-124.331	-21.3946	0	
29.4540	-143.55	-27.803	0	
29.4547	-137.143	-20.7776	0	
29.4553	-56.5726	-4.29882	0	
29.4560	17.5918	11.2645	0	
29.4567	47.7896	21.0165	0	
29.4573	66.7247	26.8278	0	
29.4580	57.2701	27.1264	0	
29.4587	25.8322	30.1714	0	
29.4593	9.66126	40.5602	0	
29.4600	-11.392	27.7433	0	
29.4607	-38.2575	-8.87627	0	
29.4613	-20.8724	-14.3692	0	
29.4620	16.3776	7.60255	0	
29.4627	22.784	-0.0398039	0	
29.4633	28.5705	-21.0961	0	
29.4640	46.8855	-13.7722	0	
29.4647	42.6232	-0.338333	0	
29.4653	27.6663	-3.38333	0	
29.4660	33.1428	-4.29882	0	
29.4667	35.5968	11.2645	0	
29.4673	13.0194	28.0419	0	
29.4680	-0.723303	13.0955	0	
29.4687	22.1641	-22.0116	0	
29.4693	25.8322	-25.0566	0	
29.4700	-46.498	-10.1102	0	
29.4707	-104.776	-30.5495	0	
29.4713	-43.1398	-56.4818	0	
29.4720	37.7409	-36.341	0	
29.4727	15.7577	-2.78627	0	
29.4733	-34.5894	4.85608	0	
29.4740	-31.8511	0.278627	0	
29.4747	-31.5412	-1.55235	0	
29.4753	-55.6426	-5.21431	0	
29.4760	-65.7172	-16.2002	0	
29.4767	-70.3154	-26.2706	0	
29.4773	-69.3854	-20.4791	0	
29.4780	-27.5888	-2.78627	0	
29.4787	30.0946	0.278627	0	
29.4793	33.1428	-8.27922	0	
29.4800	-13.5361	-5.83127	0	
29.4807	-29.1129	-2.46784	0	
29.4813	13.0194	-8.87627	0	
29.4820	40.7891	1.19412	0	
29.4827	21.5441	28.9574	0	
29.4833	17.5918	39.3263	0	
29.4840	43.2173	25.5939	0	
29.4847	43.2173	4.53765	0	
29.4853	20.9499	-14.3692	0	
29.4860	10.8754	-14.3692	0	
29.4867	3.849	3.62216	0	
29.4873	2.94488	6.68706	0	
29.4880	9.35127	-8.87627	0	
29.4887	-8.05966	-18.6481	0	
29.4893	-15.9902	-15.2847	0	
29.4900	45.3614	-3.38333	0	
29.4907	117.382	17.6729	0	
29.4913	122.264	29.8728	0	
29.4920	91.1361	21.3349	0	
29.4927	57.5542	14.011	0	
29.4933	6.30307	26.8278	0	
29.4940	-60.2408	37.8137	0	
29.4947	-138.047	24.0814	0	
29.4953	-186.586	-1.55235	0	
29.4960	-127.069	-25.3551	0	
29.4967	-11.702	-46.7298	0	
29.4973	27.9763	-47.6453	0	
29.4980	6.61305	-24.4396	0	
29.4987	-19.0384	-3.0848	0	
29.4993	-68.4813	14.3095	0	
29.5000	-101.727	27.7433	0	
29.5007	-76.7217	7.28412	0	
29.5013	-40.7116	-28.7185	0	
29.5020	18.4959	-24.1411	0	
29.5027	117.382	9.1151	0	
29.5033	147.58	19.5039	0	
29.5040	70.677	6.98559	0	
29.5047	-19.9425	-2.16931	0	
29.5053	-74.2677	-2.78627	0	
29.5060	-57.1926	2.70667	0	
29.5067	43.2173	11.8616	0	
29.5073	120.12	15.842	0	
29.5080	103.639	17.3545	0	
29.5087	64.5806	26.8278	0	
29.5093	64.8906	31.0869	0	
29.5100	70.987	3.94059	0	
29.5107	9.66126	-33.5945	0	
29.5113	-100.513	-34.8284	0	
29.5120	-125.545	-7.04529	0	
29.5127	-50.1662	8.51804	0	
29.5133	-4.39148	6.0701	0	
29.5140	1.11079	3.0251	0	
29.5147	19.4258	1.49265	0	
29.5153	5.99308	-5.21431	0	
29.5160	-45.5939	-16.2002	0	
29.5167	-85.5564	-21.3946	0	
29.5173	-98.3692	-14.6876	0	
29.5180	-62.979	-4.61725	0	
29.5187	-0.413316	-3.70176	0	
29.5193	34.6669	-7.66225	0	
29.5200	64.5806	-10.7073	0	
29.5207	82.5857	-14.3692	0	
29.5213	31.6187	-17.7326	0	
29.5220	-20.8724	-16.5186	0	
29.5227	-21.7766	-14.0707	0	
29.5233	-29.3971	-10.4087	0	
29.5240	-30.0171	-4.29882	0	
29.5247	3.53902	1.79118	0	
29.5253	9.94541	10.0306	0	
29.5260	4.77896	23.1659	0	
29.5267	20.33	26.5094	0	
29.5273	1.11079	14.011	0	
29.5280	-24.5148	6.68706	0	
29.5287	-24.8248	10.349	0	
29.5293	-67.5513	11.563	0	
29.5300	-95.011	9.73206	0	
29.5307	-1.62743	11.8616	0	
29.5313	91.1361	15.842	0	
29.5320	75.2751	20.4194	0	
29.5327	41.3832	15.842	0	
29.5333	37.4309	-4.29882	0	
29.5340	40.1691	-13.7722	0	
29.5347	78.0134	0.278627	0	
29.5353	118.286	-0.955294	0	
29.5360	83.2056	-39.0874	0	
29.5367	21.2599	-58.3127	0	
29.5373	-4.08149	-21.0961	0	
29.5380	-33.0653	22.5489	0	
29.5387	-66.6472	32.9178	0	
29.5393	-77.3159	24.9969	0	
29.5400	-119.138	10.349	0	
29.5407	-168.271	-7.96078	0	
29.5413	-116.09	-16.2002	0	
29.5420	-27.2788	-13.4537	0	
29.5427	-13.2261	-9.79176	0	
29.5433	8.42131	-3.38333	0	
29.5440	78.9175	10.0306	0	
29.5447	98.7566	27.4249	0	
